lon,lat,ACM
-120.703,41.888,3
-120.676,41.889,3
-120.649,41.89,3
-120.621,41.891,3
-120.594,41.892,3
-120.567,41.893,3
-120.54,41.894,3
-120.513,41.895,3
-120.485,41.896,3
-120.458,41.897,3
-120.431,41.898,3
-120.404,41.899,3
-120.376,41.9,3
-120.349,41.901,3
-120.322,41.902,3
-120.294,41.903,3
-120.267,41.904,3
-120.24,41.905,3
-120.212,41.905,3
-120.185,41.906,3
-120.158,41.907,3
-120.131,41.908,3
-120.103,41.909,3
-120.076,41.91,3
-120.048,41.911,3
-120.021,41.912,3
-119.994,41.913,3
-119.966,41.914,3
-119.939,41.915,3
-119.912,41.916,3
-119.884,41.917,3
-119.857,41.918,3
-119.829,41.919,3
-119.802,41.921,3
-119.775,41.922,3
-119.747,41.923,3
-119.72,41.924,3
-119.692,41.925,3
-119.665,41.926,3
-119.637,41.927,3
-119.61,41.928,3
-119.582,41.929,3
-119.555,41.93,3
-119.527,41.931,2
-119.5,41.932,1
-119.472,41.933,1
-119.445,41.934,2
-119.417,41.935,2
-119.39,41.936,1
-119.362,41.937,3
-119.335,41.938,3
-119.307,41.939,3
-119.28,41.94,0
-119.252,41.941,0
-119.224,41.942,0
-119.197,41.943,3
-119.169,41.944,3
-119.142,41.945,3
-119.114,41.946,3
-119.086,41.948,3
-119.059,41.949,3
-119.031,41.95,3
-119.004,41.951,3
-118.976,41.952,3
-118.948,41.953,2
-118.921,41.954,2
-118.893,41.955,2
-118.865,41.956,2
-118.838,41.957,2
-118.81,41.958,3
-118.782,41.959,3
-118.754,41.96,3
-118.727,41.962,3
-118.699,41.963,3
-118.671,41.964,3
-118.644,41.965,1
-118.616,41.966,1
-118.588,41.967,3
-118.56,41.968,0
-118.532,41.969,3
-118.505,41.97,3
-118.477,41.971,3
-118.449,41.972,3
-118.421,41.974,3
-118.393,41.975,3
-118.366,41.976,3
-118.338,41.977,3
-118.31,41.978,3
-118.282,41.979,3
-118.254,41.98,2
-118.226,41.981,3
-118.199,41.983,3
-118.171,41.984,3
-118.143,41.985,3
-118.115,41.986,3
-118.087,41.987,3
-118.059,41.988,3
-118.031,41.989,3
-118.003,41.99,3
-117.975,41.992,3
-117.947,41.993,3
-117.919,41.994,3
-117.891,41.995,3
-117.864,41.996,3
-117.836,41.997,3
-117.808,41.998,3
-117.78,42.0,3
-124.984,41.728,3
-124.958,41.729,3
-124.931,41.73,3
-124.905,41.73,3
-124.879,41.731,3
-124.852,41.732,3
-124.826,41.732,3
-124.8,41.733,3
-124.774,41.734,3
-124.747,41.735,3
-124.721,41.735,3
-124.695,41.736,3
-124.668,41.737,3
-124.642,41.737,3
-124.616,41.738,3
-124.589,41.739,3
-124.563,41.74,3
-124.536,41.74,3
-124.51,41.741,3
-124.484,41.742,3
-124.457,41.742,3
-124.431,41.743,3
-124.405,41.744,3
-124.378,41.745,3
-124.352,41.745,3
-124.325,41.746,3
-124.299,41.747,3
-124.273,41.747,3
-124.246,41.748,3
-124.22,41.749,3
-124.193,41.75,3
-124.167,41.75,3
-124.141,41.751,3
-124.114,41.752,3
-124.088,41.753,3
-124.061,41.753,3
-124.035,41.754,3
-124.008,41.755,3
-123.982,41.756,3
-123.955,41.756,3
-123.929,41.757,3
-123.902,41.758,3
-123.876,41.759,3
-123.849,41.759,3
-123.823,41.76,3
-123.796,41.761,3
-123.77,41.762,3
-123.743,41.762,3
-123.717,41.763,3
-123.69,41.764,3
-123.664,41.765,3
-123.637,41.765,3
-123.611,41.766,3
-123.584,41.767,3
-123.558,41.768,3
-123.531,41.768,3
-123.505,41.769,3
-123.478,41.77,3
-123.452,41.771,3
-123.425,41.772,3
-123.398,41.772,3
-123.372,41.773,3
-123.345,41.774,3
-123.319,41.775,3
-123.292,41.776,3
-123.265,41.776,3
-123.239,41.777,3
-123.212,41.778,3
-123.186,41.779,3
-123.159,41.78,3
-123.132,41.78,3
-123.106,41.781,3
-123.079,41.782,3
-123.052,41.783,3
-123.026,41.784,3
-122.999,41.784,3
-122.972,41.785,2
-122.946,41.786,3
-122.919,41.787,3
-122.892,41.788,3
-122.866,41.788,3
-122.839,41.789,3
-122.812,41.79,3
-122.786,41.791,3
-122.759,41.792,3
-122.732,41.792,3
-122.706,41.793,3
-122.679,41.794,3
-122.652,41.795,3
-122.625,41.796,3
-122.599,41.797,3
-122.572,41.797,1
-122.545,41.798,3
-122.518,41.799,3
-122.492,41.8,2
-122.465,41.801,1
-122.438,41.802,0
-122.411,41.803,0
-122.384,41.803,3
-122.358,41.804,3
-122.331,41.805,3
-122.304,41.806,2
-122.277,41.807,3
-122.25,41.808,3
-122.224,41.808,3
-122.197,41.809,3
-122.17,41.81,3
-122.143,41.811,3
-122.116,41.812,2
-122.089,41.813,0
-122.063,41.814,0
-122.036,41.815,0
-122.009,41.815,0
-121.982,41.816,0
-121.955,41.817,0
-121.928,41.818,0
-121.901,41.819,0
-121.874,41.82,0
-121.847,41.821,0
-121.821,41.822,0
-121.794,41.822,1
-121.767,41.823,1
-121.74,41.824,1
-121.713,41.825,0
-121.686,41.826,1
-121.659,41.827,3
-121.632,41.828,3
-121.605,41.829,3
-121.578,41.83,1
-121.551,41.83,3
-121.524,41.831,3
-121.497,41.832,3
-121.47,41.833,3
-121.443,41.834,3
-121.416,41.835,2
-121.389,41.836,1
-121.362,41.837,2
-121.335,41.838,2
-121.308,41.839,2
-121.281,41.839,1
-121.254,41.84,0
-121.227,41.841,0
-121.2,41.842,0
-121.173,41.843,0
-121.146,41.844,1
-121.119,41.845,1
-121.092,41.846,2
-121.064,41.847,2
-121.037,41.848,3
-121.01,41.849,2
-120.983,41.85,3
-120.956,41.851,3
-120.929,41.852,3
-120.902,41.853,3
-120.875,41.853,3
-120.848,41.854,3
-120.82,41.855,3
-120.793,41.856,3
-120.766,41.857,3
-120.739,41.858,3
-120.712,41.859,3
-120.685,41.86,3
-120.657,41.861,3
-120.63,41.862,3
-120.603,41.863,3
-120.576,41.864,3
-120.549,41.865,3
-120.521,41.866,3
-120.494,41.867,3
-120.467,41.868,3
-120.44,41.869,3
-120.412,41.87,3
-120.385,41.871,3
-120.358,41.872,3
-120.331,41.873,3
-120.303,41.874,3
-120.276,41.875,3
-120.249,41.876,3
-120.221,41.877,3
-120.194,41.878,3
-120.167,41.879,3
-120.139,41.88,3
-120.112,41.881,3
-120.085,41.882,3
-120.057,41.883,3
-120.03,41.884,3
-120.003,41.885,3
-119.975,41.886,3
-119.948,41.887,3
-119.921,41.888,3
-119.893,41.889,3
-119.866,41.89,3
-119.839,41.891,3
-119.811,41.892,3
-119.784,41.893,3
-119.756,41.894,3
-119.729,41.895,3
-119.701,41.896,3
-119.674,41.897,3
-119.647,41.898,3
-119.619,41.899,3
-119.592,41.9,3
-119.564,41.901,3
-119.537,41.902,1
-119.509,41.903,1
-119.482,41.904,1
-119.454,41.905,0
-119.427,41.906,0
-119.399,41.907,2
-119.372,41.908,3
-119.344,41.909,3
-119.317,41.91,3
-119.289,41.911,3
-119.261,41.912,0
-119.234,41.913,0
-119.206,41.914,0
-119.179,41.915,3
-119.151,41.916,3
-119.124,41.918,3
-119.096,41.919,3
-119.068,41.92,3
-119.041,41.921,3
-119.013,41.922,3
-118.986,41.923,2
-118.958,41.924,3
-118.93,41.925,3
-118.903,41.926,1
-118.875,41.927,0
-118.847,41.928,0
-118.82,41.929,2
-118.792,41.93,3
-118.764,41.931,3
-118.737,41.933,3
-118.709,41.934,3
-118.681,41.935,3
-118.653,41.936,3
-118.626,41.937,1
-118.598,41.938,0
-118.57,41.939,0
-118.542,41.94,1
-118.515,41.941,3
-118.487,41.942,3
-118.459,41.943,3
-118.431,41.945,3
-118.404,41.946,3
-118.376,41.947,3
-118.348,41.948,3
-118.32,41.949,3
-118.292,41.95,3
-118.264,41.951,3
-118.237,41.952,3
-118.209,41.953,3
-118.181,41.955,3
-118.153,41.956,3
-118.125,41.957,3
-118.097,41.958,3
-118.069,41.959,3
-118.041,41.96,3
-118.014,41.961,3
-117.986,41.963,3
-117.958,41.964,3
-117.93,41.965,3
-117.902,41.966,3
-117.874,41.967,3
-117.846,41.968,3
-117.818,41.969,3
-117.79,41.971,3
-117.762,41.972,3
-117.734,41.973,3
-117.706,41.974,3
-117.678,41.975,3
-117.65,41.976,3
-117.622,41.977,3
-117.594,41.979,3
-117.566,41.98,3
-117.538,41.981,3
-117.51,41.982,3
-117.482,41.983,3
-117.454,41.984,3
-117.426,41.986,3
-117.397,41.987,3
-117.369,41.988,3
-117.341,41.989,3
-117.313,41.99,3
-117.285,41.992,3
-117.257,41.993,3
-117.229,41.994,3
-117.201,41.995,3
-117.172,41.996,3
-117.144,41.998,3
-117.116,41.999,3
-117.088,42.0,3
-124.99,41.7,3
-124.964,41.7,3
-124.938,41.701,3
-124.911,41.702,3
-124.885,41.702,3
-124.859,41.703,3
-124.832,41.704,3
-124.806,41.705,3
-124.78,41.705,3
-124.754,41.706,3
-124.727,41.707,3
-124.701,41.707,3
-124.675,41.708,3
-124.648,41.709,3
-124.622,41.709,3
-124.596,41.71,3
-124.569,41.711,3
-124.543,41.712,3
-124.517,41.712,3
-124.49,41.713,3
-124.464,41.714,3
-124.438,41.714,3
-124.411,41.715,3
-124.385,41.716,3
-124.358,41.717,3
-124.332,41.717,3
-124.306,41.718,3
-124.279,41.719,3
-124.253,41.72,3
-124.226,41.72,3
-124.2,41.721,3
-124.174,41.722,3
-124.147,41.722,3
-124.121,41.723,3
-124.094,41.724,3
-124.068,41.725,3
-124.041,41.725,3
-124.015,41.726,3
-123.989,41.727,3
-123.962,41.728,3
-123.936,41.728,3
-123.909,41.729,3
-123.883,41.73,3
-123.856,41.731,3
-123.83,41.731,3
-123.803,41.732,3
-123.777,41.733,3
-123.75,41.734,3
-123.724,41.734,3
-123.697,41.735,3
-123.671,41.736,3
-123.644,41.737,3
-123.618,41.738,3
-123.591,41.738,3
-123.565,41.739,3
-123.538,41.74,3
-123.512,41.741,3
-123.485,41.741,3
-123.459,41.742,3
-123.432,41.743,3
-123.405,41.744,3
-123.379,41.744,3
-123.352,41.745,3
-123.326,41.746,3
-123.299,41.747,3
-123.273,41.748,3
-123.246,41.748,3
-123.219,41.749,3
-123.193,41.75,3
-123.166,41.751,3
-123.14,41.752,3
-123.113,41.752,3
-123.086,41.753,3
-123.06,41.754,3
-123.033,41.755,3
-123.006,41.756,3
-122.98,41.756,3
-122.953,41.757,3
-122.926,41.758,3
-122.9,41.759,3
-122.873,41.76,3
-122.846,41.76,3
-122.82,41.761,3
-122.793,41.762,3
-122.766,41.763,3
-122.74,41.764,3
-122.713,41.765,3
-122.686,41.765,3
-122.66,41.766,3
-122.633,41.767,3
-122.606,41.768,3
-122.579,41.769,3
-122.553,41.77,3
-122.526,41.77,3
-122.499,41.771,3
-122.472,41.772,3
-122.446,41.773,2
-122.419,41.774,0
-122.392,41.775,3
-122.365,41.775,3
-122.339,41.776,3
-122.312,41.777,3
-122.285,41.778,3
-122.258,41.779,3
-122.231,41.78,3
-122.205,41.781,3
-122.178,41.781,3
-122.151,41.782,3
-122.124,41.783,2
-122.097,41.784,0
-122.07,41.785,0
-122.044,41.786,0
-122.017,41.787,0
-121.99,41.787,0
-121.963,41.788,0
-121.936,41.789,0
-121.909,41.79,0
-121.882,41.791,0
-121.855,41.792,0
-121.829,41.793,0
-121.802,41.794,0
-121.775,41.795,1
-121.748,41.795,0
-121.721,41.796,0
-121.694,41.797,0
-121.667,41.798,0
-121.64,41.799,0
-121.613,41.8,0
-121.586,41.801,0
-121.559,41.802,0
-121.532,41.803,3
-121.505,41.803,3
-121.478,41.804,3
-121.451,41.805,3
-121.424,41.806,3
-121.397,41.807,3
-121.37,41.808,1
-121.343,41.809,1
-121.316,41.81,0
-121.289,41.811,0
-121.262,41.812,0
-121.235,41.813,0
-121.208,41.813,1
-121.181,41.814,2
-121.154,41.815,2
-121.127,41.816,2
-121.1,41.817,1
-121.073,41.818,1
-121.046,41.819,1
-121.019,41.82,3
-120.992,41.821,3
-120.965,41.822,3
-120.937,41.823,2
-120.91,41.824,3
-120.883,41.825,3
-120.856,41.826,3
-120.829,41.827,3
-120.802,41.827,3
-120.775,41.828,3
-120.748,41.829,3
-120.72,41.83,3
-120.693,41.831,3
-120.666,41.832,3
-120.639,41.833,3
-120.612,41.834,3
-120.584,41.835,3
-120.557,41.836,3
-120.53,41.837,3
-120.503,41.838,3
-120.476,41.839,3
-120.448,41.84,3
-120.421,41.841,3
-120.394,41.842,3
-120.367,41.843,3
-120.339,41.844,3
-120.312,41.845,3
-120.285,41.846,3
-120.258,41.847,3
-120.23,41.848,3
-120.203,41.849,3
-120.176,41.85,3
-120.148,41.851,2
-120.121,41.852,2
-120.094,41.853,3
-120.067,41.854,3
-120.039,41.855,3
-120.012,41.856,3
-119.984,41.857,3
-119.957,41.858,3
-119.93,41.859,3
-119.902,41.86,3
-119.875,41.861,3
-119.848,41.862,3
-119.82,41.863,3
-119.793,41.864,3
-119.765,41.865,3
-119.738,41.866,3
-119.711,41.867,3
-119.683,41.868,3
-119.656,41.869,3
-119.628,41.87,3
-119.601,41.871,3
-119.573,41.872,3
-119.546,41.873,3
-119.519,41.874,2
-119.491,41.875,0
-119.464,41.876,1
-119.436,41.877,0
-119.409,41.878,3
-119.381,41.879,3
-119.354,41.88,3
-119.326,41.881,3
-119.299,41.882,3
-119.271,41.883,1
-119.243,41.884,1
-119.216,41.885,2
-119.188,41.886,3
-119.161,41.888,3
-119.133,41.889,3
-119.106,41.89,3
-119.078,41.891,3
-119.05,41.892,3
-119.023,41.893,3
-118.995,41.894,3
-118.968,41.895,3
-118.94,41.896,1
-118.912,41.897,1
-118.885,41.898,0
-118.857,41.899,0
-118.829,41.9,1
-118.802,41.901,3
-118.774,41.902,3
-118.746,41.904,3
-118.719,41.905,3
-118.691,41.906,3
-118.663,41.907,3
-118.636,41.908,2
-118.608,41.909,0
-118.58,41.91,0
-118.552,41.911,0
-118.525,41.912,0
-118.497,41.913,3
-118.469,41.914,3
-118.441,41.916,3
-118.414,41.917,3
-118.386,41.918,3
-118.358,41.919,3
-118.33,41.92,3
-118.302,41.921,3
-118.275,41.922,3
-118.247,41.923,3
-118.219,41.924,3
-118.191,41.926,3
-118.163,41.927,3
-118.135,41.928,3
-118.107,41.929,3
-118.08,41.93,3
-118.052,41.931,3
-118.024,41.932,3
-117.996,41.934,3
-117.968,41.935,3
-117.94,41.936,3
-117.912,41.937,3
-117.884,41.938,3
-117.856,41.939,3
-117.828,41.94,3
-117.8,41.941,3
-117.772,41.943,3
-117.744,41.944,3
-117.716,41.945,3
-117.688,41.946,3
-117.66,41.947,3
-117.632,41.948,3
-117.604,41.95,3
-117.576,41.951,3
-117.548,41.952,3
-117.52,41.953,3
-117.492,41.954,3
-117.464,41.955,3
-117.436,41.957,3
-117.408,41.958,3
-117.38,41.959,3
-117.352,41.96,3
-117.324,41.961,3
-117.296,41.962,3
-117.268,41.964,3
-117.239,41.965,3
-117.211,41.966,3
-117.183,41.967,3
-117.155,41.968,3
-117.127,41.97,3
-117.099,41.971,3
-117.07,41.972,3
-117.042,41.973,3
-117.014,41.974,3
-116.986,41.976,3
-116.958,41.977,3
-116.929,41.978,3
-116.901,41.979,3
-116.873,41.98,3
-116.845,41.982,3
-116.816,41.983,3
-116.788,41.984,3
-116.76,41.985,3
-116.732,41.987,3
-116.703,41.988,3
-116.675,41.989,3
-116.647,41.99,3
-116.618,41.991,3
-116.59,41.993,3
-116.562,41.994,3
-116.533,41.995,3
-116.505,41.996,3
-116.477,41.998,3
-116.448,41.999,3
-116.42,42.0,3
-124.996,41.671,3
-124.97,41.672,3
-124.944,41.673,3
-124.918,41.673,3
-124.891,41.674,3
-124.865,41.675,3
-124.839,41.675,3
-124.812,41.676,3
-124.786,41.677,3
-124.76,41.677,3
-124.734,41.678,3
-124.707,41.679,3
-124.681,41.679,3
-124.655,41.68,3
-124.628,41.681,3
-124.602,41.682,3
-124.576,41.682,3
-124.549,41.683,3
-124.523,41.684,3
-124.497,41.684,3
-124.47,41.685,3
-124.444,41.686,3
-124.418,41.687,3
-124.391,41.687,3
-124.365,41.688,3
-124.339,41.689,3
-124.312,41.689,3
-124.286,41.69,3
-124.259,41.691,3
-124.233,41.692,3
-124.207,41.692,3
-124.18,41.693,3
-124.154,41.694,3
-124.127,41.695,3
-124.101,41.695,3
-124.075,41.696,3
-124.048,41.697,3
-124.022,41.698,3
-123.995,41.698,3
-123.969,41.699,3
-123.942,41.7,3
-123.916,41.701,3
-123.89,41.701,3
-123.863,41.702,3
-123.837,41.703,3
-123.81,41.704,3
-123.784,41.704,3
-123.757,41.705,3
-123.731,41.706,3
-123.704,41.707,3
-123.678,41.707,3
-123.651,41.708,3
-123.625,41.709,3
-123.598,41.71,3
-123.572,41.71,3
-123.545,41.711,3
-123.519,41.712,3
-123.492,41.713,3
-123.466,41.713,3
-123.439,41.714,3
-123.413,41.715,3
-123.386,41.716,3
-123.359,41.717,3
-123.333,41.717,3
-123.306,41.718,3
-123.28,41.719,3
-123.253,41.72,3
-123.227,41.721,3
-123.2,41.721,3
-123.173,41.722,3
-123.147,41.723,3
-123.12,41.724,3
-123.094,41.725,3
-123.067,41.725,3
-123.04,41.726,3
-123.014,41.727,3
-122.987,41.728,3
-122.96,41.729,3
-122.934,41.729,3
-122.907,41.73,3
-122.88,41.731,3
-122.854,41.732,3
-122.827,41.733,3
-122.8,41.733,3
-122.774,41.734,3
-122.747,41.735,3
-122.72,41.736,3
-122.694,41.737,3
-122.667,41.738,3
-122.64,41.738,3
-122.614,41.739,3
-122.587,41.74,3
-122.56,41.741,3
-122.533,41.742,3
-122.507,41.743,3
-122.48,41.743,3
-122.453,41.744,3
-122.426,41.745,1
-122.4,41.746,2
-122.373,41.747,3
-122.346,41.748,3
-122.319,41.748,3
-122.293,41.749,3
-122.266,41.75,3
-122.239,41.751,3
-122.212,41.752,3
-122.185,41.753,3
-122.159,41.754,3
-122.132,41.754,2
-122.105,41.755,0
-122.078,41.756,0
-122.051,41.757,0
-122.025,41.758,0
-121.998,41.759,0
-121.971,41.76,0
-121.944,41.76,0
-121.917,41.761,0
-121.89,41.762,0
-121.863,41.763,0
-121.837,41.764,0
-121.81,41.765,0
-121.783,41.766,0
-121.756,41.767,0
-121.729,41.768,0
-121.702,41.768,0
-121.675,41.769,0
-121.648,41.77,0
-121.621,41.771,0
-121.594,41.772,0
-121.567,41.773,0
-121.54,41.774,1
-121.513,41.775,3
-121.486,41.776,3
-121.46,41.776,3
-121.433,41.777,3
-121.406,41.778,3
-121.379,41.779,0
-121.352,41.78,0
-121.325,41.781,1
-121.298,41.782,0
-121.271,41.783,0
-121.244,41.784,0
-121.217,41.785,2
-121.189,41.786,2
-121.162,41.787,2
-121.135,41.787,1
-121.108,41.788,0
-121.081,41.789,1
-121.054,41.79,3
-121.027,41.791,3
-121.0,41.792,3
-120.973,41.793,3
-120.946,41.794,1
-120.919,41.795,0
-120.892,41.796,3
-120.865,41.797,3
-120.837,41.798,3
-120.81,41.799,3
-120.783,41.8,3
-120.756,41.801,3
-120.729,41.801,3
-120.702,41.802,3
-120.675,41.803,3
-120.647,41.804,3
-120.62,41.805,3
-120.593,41.806,3
-120.566,41.807,3
-120.539,41.808,3
-120.512,41.809,3
-120.484,41.81,3
-120.457,41.811,3
-120.43,41.812,3
-120.403,41.813,3
-120.375,41.814,3
-120.348,41.815,3
-120.321,41.816,3
-120.294,41.817,3
-120.267,41.818,3
-120.239,41.819,3
-120.212,41.82,3
-120.185,41.821,3
-120.157,41.822,3
-120.13,41.823,3
-120.103,41.824,3
-120.076,41.825,3
-120.048,41.826,3
-120.021,41.827,3
-119.994,41.828,3
-119.966,41.829,3
-119.939,41.83,3
-119.912,41.831,3
-119.884,41.832,3
-119.857,41.833,3
-119.829,41.834,3
-119.802,41.835,3
-119.775,41.836,3
-119.747,41.837,3
-119.72,41.838,3
-119.692,41.839,3
-119.665,41.84,3
-119.638,41.841,3
-119.61,41.842,3
-119.583,41.843,3
-119.555,41.844,3
-119.528,41.845,3
-119.5,41.846,1
-119.473,41.847,2
-119.445,41.848,2
-119.418,41.849,3
-119.39,41.85,3
-119.363,41.851,3
-119.335,41.852,3
-119.308,41.853,1
-119.28,41.854,2
-119.253,41.855,2
-119.225,41.856,2
-119.198,41.858,3
-119.17,41.859,3
-119.143,41.86,3
-119.115,41.861,3
-119.088,41.862,3
-119.06,41.863,3
-119.032,41.864,3
-119.005,41.865,3
-118.977,41.866,3
-118.95,41.867,3
-118.922,41.868,1
-118.894,41.869,0
-118.867,41.87,0
-118.839,41.871,0
-118.811,41.872,0
-118.784,41.874,0
-118.756,41.875,3
-118.728,41.876,3
-118.701,41.877,3
-118.673,41.878,3
-118.645,41.879,2
-118.618,41.88,0
-118.59,41.881,0
-118.562,41.882,0
-118.535,41.883,0
-118.507,41.884,3
-118.479,41.886,3
-118.451,41.887,3
-118.424,41.888,3
-118.396,41.889,3
-118.368,41.89,3
-118.34,41.891,3
-118.312,41.892,3
-118.285,41.893,3
-118.257,41.894,3
-118.229,41.896,3
-118.201,41.897,3
-118.173,41.898,3
-118.146,41.899,3
-118.118,41.9,3
-118.09,41.901,3
-118.062,41.902,3
-118.034,41.903,3
-118.006,41.905,3
-117.978,41.906,3
-117.95,41.907,3
-117.923,41.908,3
-117.895,41.909,3
-117.867,41.91,3
-117.839,41.911,3
-117.811,41.912,3
-117.783,41.914,3
-117.755,41.915,3
-117.727,41.916,3
-117.699,41.917,3
-117.671,41.918,3
-117.643,41.919,3
-117.615,41.921,3
-117.587,41.922,3
-117.559,41.923,3
-117.531,41.924,3
-117.503,41.925,3
-117.475,41.926,3
-117.447,41.928,3
-117.419,41.929,3
-117.391,41.93,3
-117.363,41.931,3
-117.335,41.932,3
-117.306,41.933,3
-117.278,41.935,3
-117.25,41.936,3
-117.222,41.937,3
-117.194,41.938,3
-117.166,41.939,3
-117.138,41.941,3
-117.109,41.942,3
-117.081,41.943,3
-117.053,41.944,3
-117.025,41.945,3
-116.997,41.947,3
-116.969,41.948,3
-116.94,41.949,3
-116.912,41.95,3
-116.884,41.951,3
-116.856,41.953,3
-116.827,41.954,3
-116.799,41.955,3
-116.771,41.956,3
-116.743,41.957,3
-116.714,41.959,3
-116.686,41.96,3
-116.658,41.961,3
-116.629,41.962,3
-116.601,41.964,3
-116.573,41.965,3
-116.544,41.966,3
-116.516,41.967,3
-116.488,41.969,3
-116.459,41.97,3
-116.431,41.971,3
-116.403,41.972,3
-116.374,41.974,3
-116.346,41.975,3
-116.317,41.976,3
-116.289,41.977,3
-116.261,41.979,3
-116.232,41.98,3
-116.204,41.981,3
-116.175,41.982,3
-116.147,41.984,3
-116.118,41.985,3
-116.09,41.986,3
-116.061,41.987,3
-116.033,41.989,3
-116.004,41.99,3
-115.976,41.991,3
-115.947,41.992,3
-115.919,41.994,3
-115.89,41.995,3
-115.861,41.996,3
-115.833,41.998,3
-115.804,41.999,3
-115.776,42.0,3
-124.976,41.643,3
-124.95,41.644,3
-124.924,41.645,3
-124.897,41.645,3
-124.871,41.646,3
-124.845,41.647,3
-124.819,41.647,3
-124.792,41.648,3
-124.766,41.649,3
-124.74,41.649,3
-124.714,41.65,3
-124.687,41.651,3
-124.661,41.652,3
-124.635,41.652,3
-124.608,41.653,3
-124.582,41.654,3
-124.556,41.654,3
-124.529,41.655,3
-124.503,41.656,3
-124.477,41.657,3
-124.45,41.657,3
-124.424,41.658,3
-124.398,41.659,3
-124.371,41.659,3
-124.345,41.66,3
-124.319,41.661,3
-124.292,41.662,3
-124.266,41.662,3
-124.24,41.663,3
-124.213,41.664,3
-124.187,41.665,3
-124.16,41.665,3
-124.134,41.666,3
-124.108,41.667,3
-124.081,41.667,3
-124.055,41.668,3
-124.028,41.669,3
-124.002,41.67,3
-123.976,41.67,3
-123.949,41.671,3
-123.923,41.672,3
-123.896,41.673,3
-123.87,41.673,3
-123.843,41.674,3
-123.817,41.675,3
-123.791,41.676,3
-123.764,41.676,3
-123.738,41.677,3
-123.711,41.678,3
-123.685,41.679,3
-123.658,41.679,3
-123.632,41.68,3
-123.605,41.681,3
-123.579,41.682,3
-123.552,41.683,3
-123.526,41.683,3
-123.499,41.684,3
-123.473,41.685,3
-123.446,41.686,3
-123.42,41.686,3
-123.393,41.687,3
-123.366,41.688,3
-123.34,41.689,3
-123.313,41.69,3
-123.287,41.69,3
-123.26,41.691,3
-123.234,41.692,3
-123.207,41.693,3
-123.181,41.693,3
-123.154,41.694,3
-123.127,41.695,3
-123.101,41.696,3
-123.074,41.697,3
-123.048,41.697,3
-123.021,41.698,3
-122.994,41.699,3
-122.968,41.7,3
-122.941,41.701,3
-122.914,41.702,3
-122.888,41.702,3
-122.861,41.703,3
-122.835,41.704,3
-122.808,41.705,3
-122.781,41.706,3
-122.755,41.706,3
-122.728,41.707,3
-122.701,41.708,3
-122.675,41.709,3
-122.648,41.71,3
-122.621,41.711,3
-122.594,41.711,3
-122.568,41.712,1
-122.541,41.713,1
-122.514,41.714,3
-122.488,41.715,3
-122.461,41.716,3
-122.434,41.716,1
-122.407,41.717,0
-122.381,41.718,2
-122.354,41.719,3
-122.327,41.72,3
-122.3,41.721,3
-122.274,41.721,3
-122.247,41.722,3
-122.22,41.723,3
-122.193,41.724,3
-122.166,41.725,3
-122.14,41.726,3
-122.113,41.727,3
-122.086,41.727,2
-122.059,41.728,0
-122.032,41.729,0
-122.006,41.73,0
-121.979,41.731,0
-121.952,41.732,1
-121.925,41.733,0
-121.898,41.734,0
-121.871,41.734,0
-121.844,41.735,0
-121.818,41.736,0
-121.791,41.737,0
-121.764,41.738,0
-121.737,41.739,0
-121.71,41.74,0
-121.683,41.741,0
-121.656,41.741,0
-121.629,41.742,0
-121.602,41.743,0
-121.575,41.744,0
-121.549,41.745,0
-121.522,41.746,3
-121.495,41.747,3
-121.468,41.748,3
-121.441,41.749,3
-121.414,41.75,3
-121.387,41.75,3
-121.36,41.751,1
-121.333,41.752,3
-121.306,41.753,3
-121.279,41.754,0
-121.252,41.755,0
-121.225,41.756,3
-121.198,41.757,3
-121.171,41.758,3
-121.144,41.759,2
-121.117,41.76,2
-121.09,41.761,3
-121.063,41.761,3
-121.036,41.762,3
-121.009,41.763,3
-120.981,41.764,3
-120.954,41.765,3
-120.927,41.766,3
-120.9,41.767,3
-120.873,41.768,3
-120.846,41.769,3
-120.819,41.77,3
-120.792,41.771,3
-120.765,41.772,3
-120.738,41.773,3
-120.71,41.774,3
-120.683,41.775,3
-120.656,41.776,3
-120.629,41.777,3
-120.602,41.777,3
-120.575,41.778,3
-120.547,41.779,3
-120.52,41.78,3
-120.493,41.781,3
-120.466,41.782,3
-120.439,41.783,3
-120.412,41.784,3
-120.384,41.785,3
-120.357,41.786,3
-120.33,41.787,3
-120.303,41.788,3
-120.275,41.789,3
-120.248,41.79,3
-120.221,41.791,3
-120.194,41.792,3
-120.166,41.793,3
-120.139,41.794,3
-120.112,41.795,3
-120.084,41.796,3
-120.057,41.797,3
-120.03,41.798,3
-120.003,41.799,3
-119.975,41.8,3
-119.948,41.801,3
-119.921,41.802,3
-119.893,41.803,3
-119.866,41.804,3
-119.839,41.805,3
-119.811,41.806,3
-119.784,41.807,3
-119.756,41.808,3
-119.729,41.809,3
-119.702,41.81,3
-119.674,41.811,3
-119.647,41.812,3
-119.619,41.813,3
-119.592,41.814,3
-119.565,41.815,3
-119.537,41.816,2
-119.51,41.817,3
-119.482,41.818,1
-119.455,41.819,2
-119.427,41.82,3
